rate,sttl,sload,dload,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,state_CON,state_INT,label
5.751644082745068e-05,0.9955357142857144,1.2661604986979163e-05,0.000306443,0.078431373,0.1666666666666666,0.02,0.02,0.0,0.078431373,0.016949153,0.0588235294117647,0,0,Normal
4.312996987061009e-05,0.9955357142857144,9.115199618055557e-06,0.000229793,0.078431373,0.1666666666666666,0.02,0.02,0.0,0.078431373,0.016949153,0.0588235294117647,0,0,Normal
9.0516999728449e-07,0.0,1.585669782986111e-07,0.000100051,0.019607843,0.0,0.18,0.02,0.0,0.0,0.033898305,0.019607843,0,0,Normal
8.50521997448434e-07,0.0,1.4899382335069444e-07,9.401077705524708e-05,0.019607843,0.0,0.18,0.02,0.0,0.039215686,0.033898305,0.019607843,0,0,Normal
1.503093995490718e-06,0.0,2.633108298611111e-07,0.000166141,0.019607843,0.0,0.22,0.02,0.0,0.019607843,0.1864406779661017,0.019607843,0,0,Normal
0.0043939,0.0,0.000826549,0.068423721,0.0,0.0,0.0,0.0,0.0,0.0,0.2033898305084745,0.0,0,0,Normal
0.002757353,0.0,0.000210631,0.026889731,0.019607843,0.0,0.02,0.02,0.0,0.0,0.1864406779661017,0.019607843,1,0,Normal
0.002529511,0.0,0.000193227,0.024667815,0.098039216,0.0,0.0399999999999999,0.02,0.0,0.019607843,0.016949153,0.1372549019607843,1,0,Normal
0.003949744,0.0,0.000375905,0.049294912,0.0,0.0,0.18,0.0,0.0,0.0588235294117647,0.2033898305084745,0.0,0,0,Normal
0.002827521,0.0,0.000238899,0.029927890136482,0.1372549019607843,0.0,0.0,0.02,0.0,0.0588235294117647,0.050847458,0.2156862745098039,1,0,Normal
0.002819549,0.0,0.000215382,0.027496267,0.1372549019607843,0.0,0.0,0.02,0.0,0.039215686,0.050847458,0.039215686,1,0,Normal
0.004219409,0.0,0.000300903,0.1850489324894872,0.039215686,0.0,0.18,0.0,0.0,0.0588235294117647,0.2033898305084745,0.039215686,0,0,Normal
0.002690583,0.0,0.000227329,0.0284784680545143,0.098039216,0.0,0.06,0.02,0.0,0.0,0.016949153,0.078431373,1,0,Normal
3.038548990884353e-06,0.0,5.271620750868056e-07,0.000359023,0.019607843,0.0,0.16,0.02,0.0,0.019607843,0.033898305,0.078431373,0,0,Normal
0.002570694,0.0,0.0002172,0.0272095045964519,0.078431373,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1764705882352941,1,0,Normal
2.392874992821376e-06,0.0,4.191818767361112e-07,0.000264492,0.039215686,0.0,0.06,0.02,0.0,0.039215686,0.050847458,0.019607843,0,0,Normal
0.002394254,0.0,0.000202292,0.0253419744161393,0.1568627450980392,0.0,0.06,0.0,0.0,0.0,0.0,0.078431373,1,0,Normal
0.002830189,0.0,0.000216195,0.027600024,0.1372549019607843,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1568627450980392,1,0,Normal
0.002581756,0.0,0.000194229,0.024870263,0.078431373,0.0,0.0,0.02,0.0,0.0,0.016949153,0.1176470588235294,1,0,Normal
0.00251046,0.0,0.000188866,0.0241834680701234,0.078431373,0.0,0.0,0.02,0.0,0.0,0.016949153,0.0588235294117647,1,0,Normal
0.002617801,0.0,0.00022118,0.0277081085799989,0.1568627450980392,0.0,0.02,0.02,0.033333333,0.039215686,0.016949153,0.1372549019607843,1,0,Normal
0.002991027,0.0,0.000252714,0.03165852,0.019607843,0.0,0.22,0.02,0.0,0.019607843,0.1864406779661017,0.019607843,1,0,Normal
0.002617801,0.0,0.00022118,0.0277081085799989,0.1568627450980392,0.0,0.02,0.02,0.033333333,0.039215686,0.016949153,0.1372549019607843,1,0,Normal
0.002690583,0.0,0.000205531,0.0262385897033947,0.1372549019607843,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.078431373,1,0,Normal
0.002601908,0.0,0.000198757,0.0253738310410908,0.078431373,0.0,0.02,0.0,0.0,0.039215686,0.0,0.2156862745098039,1,0,Normal
0.004214179,0.0,0.000792741,0.065625032,0.039215686,0.0,0.22,0.0399999999999999,0.0,0.019607843,0.1864406779661017,0.019607843,0,0,Normal
0.00274223,0.0,0.000209476,0.026742255514828,0.098039216,0.0,0.02,0.0,0.0,0.019607843,0.0,0.2156862745098039,1,0,Normal
0.002816902,0.0,0.00021518,0.0274704479561587,0.1568627450980392,0.0,0.0399999999999999,0.02,0.0,0.019607843,0.050847458,0.0588235294117647,1,0,Normal
0.00249246,0.0,0.00042421,0.0588257930680162,0.0,0.0,0.16,0.0,0.0,0.0,0.033898305,0.0,0,0,Normal
0.002469136,0.0,0.000188615,0.0240790344217675,0.098039216,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1372549019607843,1,0,Normal
0.002592913,0.0,0.00019807,0.0252861103442801,0.019607843,0.0,0.06,0.0,0.0,0.0,0.1864406779661017,0.0,1,0,Normal
0.002659575,0.0,0.000224709,0.0281502603608035,0.098039216,0.0,0.0399999999999999,0.02,0.0,0.0,0.016949153,0.0588235294117647,1,0,Normal
0.002354788,0.0,0.00017988,0.0229639145768601,0.1568627450980392,0.0,0.0,0.02,0.0,0.039215686,0.050847458,0.1176470588235294,1,0,Normal
0.002419355,0.0,0.000204413,0.025607656,0.078431373,0.0,0.0399999999999999,0.0,0.0,0.0,0.0,0.0588235294117647,1,0,Normal
0.002606429,0.0,0.000220219,0.027587742,0.1568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,1,0,Normal
0.002793296,0.0,0.000213377,0.0272402490686905,0.098039216,0.0,0.0,0.02,0.0,0.019607843,0.016949153,0.1568627450980392,1,0,Normal
0.002822201,0.0,0.00023845,0.0298715856632979,0.1372549019607843,0.0,0.02,0.0,0.0,0.0,0.033898305,0.1764705882352941,1,0,Normal
0.002752293,0.0,0.000210245,0.02684039,0.1568627450980392,0.0,0.02,0.0,0.0,0.039215686,0.0,0.1176470588235294,1,0,Normal
0.002814259,0.0,0.000237779,0.0297875163951936,0.1372549019607843,0.0,0.0,0.0399999999999999,0.0,0.0588235294117647,0.06779661,0.078431373,1,0,Normal
0.002849003,0.0,0.000240714,0.0301552654382405,0.1372549019607843,0.0,0.02,0.0399999999999999,0.0,0.0,0.06779661,0.1764705882352941,1,0,Normal
0.002561913,0.0,0.000195702,0.0249837999208838,0.1372549019607843,0.0,0.02,0.0399999999999999,0.0,0.0,0.06779661,0.1176470588235294,1,0,Normal
0.002777778,0.0,0.000208976,0.026758562,0.1568627450980392,0.0,0.0,0.0,0.0,0.039215686,0.0,0.1764705882352941,1,0,Normal
0.002654867,0.0,0.000224312,0.0281004364767358,0.1372549019607843,0.0,0.0399999999999999,0.0,0.0,0.039215686,0.033898305,0.2156862745098039,1,0,Normal
0.002566296,0.0,0.000196036,0.0250265411482009,0.078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,1,0,Normal
0.002680965,0.0,0.000204796,0.026144795,0.1568627450980392,0.0,0.02,0.0,0.0,0.039215686,0.0,0.1568627450980392,1,0,Normal
0.002647838,0.0,0.000223718,0.0280260309516281,0.078431373,0.0,0.02,0.0,0.0,0.019607843,0.033898305,0.1568627450980392,1,0,Normal
0.002671416,0.0,0.000204066,0.026051670001824,0.078431373,0.0,0.06,0.0,0.0,0.019607843,0.0,0.1764705882352941,1,0,Normal
0.002581756,0.0,0.000218134,0.027326587,0.039215686,0.0,0.06,0.0,0.0,0.019607843,0.0,0.1764705882352941,1,0,Normal
0.002508361,0.0,0.000211933,0.0265497416014909,0.1372549019607843,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.2156862745098039,1,0,Normal
8.86356997340929e-07,0.0,1.537752682291667e-07,0.000104728,0.019607843,0.0,0.14,0.02,0.0,0.0,0.016949153,0.0,0,0,Normal
0.002559727,0.0,0.000216273,0.0270934253991373,0.098039216,0.0,0.0,0.0399999999999999,0.0,0.019607843,0.033898305,0.1568627450980392,1,0,Normal
0.002752293,0.0,0.000210245,0.02684039,0.098039216,0.0,0.0,0.0399999999999999,0.0,0.0,0.033898305,0.039215686,1,0,Normal
0.002664298,0.0,0.000203523,0.0259822621955488,0.039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.078431373,1,0,Normal
0.002489627,0.0,0.00021035,0.026351446723927,0.098039216,0.0,0.0,0.0399999999999999,0.0,0.019607843,0.033898305,0.1764705882352941,1,0,Normal
0.00275989,0.0,0.000233185,0.0292120456563496,0.1568627450980392,0.0,0.0,0.02,0.0,0.039215686,0.016949153,0.1176470588235294,1,0,Normal
0.002832861,0.0,0.000216399,0.027626088,0.0,0.0,0.12,0.0,0.0,0.019607843,0.135593220338983,0.019607843,1,0,Normal
0.002707581,0.0,0.000206829,0.0264043562046191,0.1568627450980392,0.0,0.0,0.02,0.0,0.019607843,0.016949153,0.0588235294117647,1,0,Normal
0.003174603,0.0,0.000268225,0.033601581,0.0,0.0,0.14,0.0,0.0,0.019607843,0.084745763,0.0,1,0,Normal
0.002624672,0.0,0.000197458,0.02528368,0.1372549019607843,0.0,0.02,0.0399999999999999,0.0,0.039215686,0.033898305,0.1372549019607843,1,0,Normal
0.002819549,0.0,0.000212119,0.027160946,0.098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,1,0,Normal
0.002824859,0.0,0.000212518,0.0272120940447483,0.0,0.0,0.06,0.0,0.0,0.039215686,0.06779661,0.0,1,0,Normal
0.002712477,0.0,0.000207203,0.0264521035128193,0.078431373,0.0,0.0,0.02,0.0,0.0,0.016949153,0.039215686,1,0,Normal
0.000274233,0.0,1.9556657578125e-05,0.0122677510187207,0.0,0.0,0.12,0.0,0.0,0.0,0.06779661,0.0,0,0,Normal
0.002631579,0.0,0.000201023,0.025663183,0.1372549019607843,0.0,0.0,0.0399999999999999,0.0,0.0,0.033898305,0.019607843,1,0,Normal
4.051812987844561e-06,0.0,7.029547161458334e-07,0.000478746,0.019607843,0.0,0.12,0.02,0.0,0.0,0.016949153,0.0,0,0,Normal
0.002767528,0.0,0.000211408,0.0269889555152294,0.1372549019607843,0.0,0.0,0.0399999999999999,0.0,0.039215686,0.033898305,0.0588235294117647,1,0,Normal
0.002673797,0.0,0.000204248,0.026074889,0.1568627450980392,0.0,0.02,0.0,0.0,0.019607843,0.0,0.1372549019607843,1,0,Normal
0.002633889,0.0,0.0002012,0.0256857104375782,0.078431373,0.0,0.0,0.02,0.0,0.0,0.016949153,0.2156862745098039,1,0,Normal
0.002808989,0.0,0.000214576,0.027393285741745,0.1372549019607843,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1568627450980392,1,0,Normal
0.002739726,0.0,0.000231481,0.0289986238294801,0.098039216,0.0,0.08,0.0,0.0,0.019607843,0.0,0.2156862745098039,1,0,Normal
0.002757353,0.0,0.000232971,0.0291851951122811,0.1568627450980392,0.0,0.08,0.0,0.0,0.0,0.0,0.2156862745098039,1,0,Normal
0.002678571,0.0,0.000204613,0.0261214513130203,0.078431373,0.0,0.0,0.0399999999999999,0.0,0.039215686,0.033898305,0.1764705882352941,1,0,Normal
0.002425222,0.0,0.00018526,0.0236507915182495,0.1372549019607843,0.0,0.08,0.0,0.0,0.0588235294117647,0.0,0.2156862745098039,1,0,Normal
0.003314917,0.0,0.00028008,0.0350867317449748,0.019607843,0.0,0.08,0.0,0.0,0.0,0.050847458,0.0,1,0,Normal
0.00273224,0.0,0.000208713,0.0266448348394687,0.078431373,0.0,0.08,0.0399999999999999,0.033333333,0.039215686,0.033898305,0.2156862745098039,1,0,Normal
0.00273224,0.0,0.000208713,0.0266448348394687,0.078431373,0.0,0.08,0.0399999999999999,0.033333333,0.039215686,0.033898305,0.2156862745098039,1,0,Normal
1.033989696898031e-05,0.0,1.7938830056423612e-06,0.00122172,0.039215686,0.0,0.02,0.0,0.0,0.039215686,0.016949153,0.019607843,0,0,Normal
0.002785515,0.0,0.00023535,0.0294832799128384,0.1568627450980392,0.0,0.02,0.02,0.0,0.039215686,0.016949153,0.1568627450980392,1,0,Normal
0.002676182,0.0,0.000201333,0.0257798810626538,0.1568627450980392,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1372549019607843,1,0,Normal
0.002590674,0.0,0.000218888,0.0274209780655611,0.078431373,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843,1,0,Normal
0.002702703,0.0,0.000206456,0.026356782,0.1372549019607843,0.0,0.0399999999999999,0.0,0.0,0.0588235294117647,0.0,0.2156862745098039,1,0,Normal
0.00273224,0.0,0.000230849,0.0289193934012495,0.1568627450980392,0.0,0.02,0.02,0.0,0.039215686,0.016949153,0.1568627450980392,1,0,Normal
0.002870813,0.0,0.000219298,0.0279961979428909,0.0,0.0,0.0399999999999999,0.0,0.0,0.019607843,0.1016949152542373,0.0,1,0,Normal
0.002785515,0.0,0.000212782,0.0271643690353493,0.039215686,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1764705882352941,1,0,Normal
0.002542373,0.0,0.000214807,0.0269097390237495,0.1568627450980392,0.0,0.0,0.02,0.0,0.039215686,0.016949153,0.1372549019607843,1,0,Normal
0.002643172,0.0,0.000223324,0.0279766446815352,0.078431373,0.0,0.0,0.0,0.0,0.019607843,0.0,0.1568627450980392,1,0,Normal
0.002717391,0.0,0.000207578,0.0265000236367293,0.1568627450980392,0.0,0.0,0.02,0.0,0.0,0.016949153,0.1176470588235294,1,0,Normal
0.00265252,0.0,0.000202623,0.0258673982829031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Normal
0.002727273,0.0,0.000208333,0.026596388,0.039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Normal
0.002851711,0.0,0.000214538,0.027470769,0.039215686,0.0,0.02,0.02,0.0,0.019607843,0.016949153,0.039215686,1,0,Normal
0.002767528,0.0,0.00023383,0.0292928899603215,0.039215686,0.0,0.02,0.02,0.0,0.0,0.016949153,0.039215686,1,0,Normal
0.002757353,0.0,0.00020744,0.026561808,0.019607843,0.0,0.02,0.02,0.033333333,0.019607843,0.016949153,0.019607843,1,0,Normal
0.002757353,0.0,0.00020744,0.026561808,0.019607843,0.0,0.02,0.02,0.033333333,0.019607843,0.016949153,0.019607843,1,0,Normal
0.002762431,0.0,0.0002334,0.0292389435853707,0.039215686,0.0,0.0,0.02,0.0,0.039215686,0.016949153,0.0,1,0,Normal
0.004347826,0.0,0.000817882,0.067706235,0.019607843,0.0,0.02,0.0,0.0,0.039215686,0.033898305,0.078431373,0,0,Normal
0.002754821,0.0,0.000232757,0.029158395,0.019607843,0.0,0.02,0.0,0.0,0.0,0.0,0.039215686,1,0,Normal
0.002955665,0.0,0.000249726,0.031284229,0.019607843,0.0,0.0,0.0,0.0,0.019607843,0.016949153,0.019607843,1,0,Normal
0.002851711,0.0,0.000240943,0.030183931,0.039215686,0.0,0.02,0.02,0.0,0.0,0.016949153,0.039215686,1,0,Normal
9.358228971925314e-06,0.0,1.7604021497395834e-06,0.00014573,0.078431373,0.0,0.2,0.08,0.0,0.0,0.06779661,0.078431373,0,0,Normal
3.7006369888980897e-06,0.0,6.961369513888888e-07,5.762792010607094e-05,0.098039216,0.0,0.16,0.1,0.0,0.019607843,0.1694915254237288,0.098039216,0,0,Normal
1.1296519966110442e-06,0.0,2.1250201605902778e-07,1.7591436412961312e-05,0.078431373,0.0,0.24,0.08,0.0,0.0,0.06779661,0.1176470588235294,0,0,Normal
0.003382411,0.0,0.000636275,0.052672378,0.019607843,0.0,0.0399999999999999,0.0,0.0,0.0,0.033898305,0.019607843,0,0,Normal
3.070935990787192e-06,0.0,5.776822829861111e-07,4.7821951475132605e-05,0.1372549019607843,0.0,0.1,0.14,0.0,0.0,0.135593220338983,0.098039216,0,0,Normal
8.38998997483003e-07,0.0,1.578263971354167e-07,1.3065256103962364e-05,0.1372549019607843,0.0,0.12,0.14,0.0,0.039215686,0.2203389830508474,0.1176470588235294,0,0,Normal
7.099589978701231e-07,0.0,1.3355240538194448e-07,1.1055795079368124e-05,0.1372549019607843,0.0,0.26,0.14,0.0,0.039215686,0.1525423728813559,0.0588235294117647,0,0,Normal
1.1999599964001205e-06,0.0,2.102079921875e-07,0.000132635,0.0,0.0,0.02,0.0,0.0,0.019607843,0.0,0.078431373,0,0,Normal
6.760259979719221e-07,0.0,1.2716905295138888e-07,1.052736562407878e-05,0.1372549019607843,0.0,0.1,0.14,0.0,0.039215686,0.2203389830508474,0.098039216,0,0,Normal
6.230109981309671e-07,0.0,1.1719622873263889e-07,9.701790058570031e-06,0.078431373,0.0,0.12,0.08,0.0,0.0,0.06779661,0.1176470588235294,0,0,Normal
0.004229018,0.0,0.000301589,0.1891843678267543,0.0,0.0,0.26,0.0,0.0,0.0,0.135593220338983,0.0,0,0,Normal
2.615622992153131e-06,0.0,4.537881215277778e-07,0.000309051,0.019607843,0.0,0.02,0.0,0.0,0.0,0.016949153,0.019607843,0,0,Normal
0.0004544,0.0,8.547836644965278e-05,0.007076109,0.1372549019607843,0.0,0.24,0.14,0.0,0.0,0.2203389830508474,0.1176470588235294,0,0,Normal
0.003157639,0.0,0.000225184,0.1412564393363341,0.019607843,0.0,0.16,0.0,0.0,0.019607843,0.1525423728813559,0.019607843,0,0,Normal
1.5967219952098342e-06,0.0,3.003638055555556e-07,2.4864851068536257e-05,0.078431373,0.0,0.26,0.08,0.0,0.019607843,0.06779661,0.0588235294117647,0,0,Normal
1.6371119950886642e-06,0.0,3.079616228298611e-07,2.549381770194798e-05,0.098039216,0.0,0.1,0.1,0.0,0.0,0.1694915254237288,0.098039216,0,0,Normal
1.409396995771809e-06,0.0,2.651255659722222e-07,2.194774347280639e-05,0.098039216,0.0,0.16,0.1,0.0,0.019607843,0.1694915254237288,0.098039216,0,0,Normal
6.7311669798065e-06,0.0,1.2662183975694443e-06,0.000104821,0.078431373,0.0,0.1,0.08,0.0,0.019607843,0.1186440677966101,0.078431373,0,0,Normal
9.75005997074982e-07,0.0,1.834110286458333e-07,1.518321350700829e-05,0.1176470588235294,0.0,0.24,0.12,0.0,0.1372549019607843,0.3050847457627118,0.1176470588235294,0,0,Normal
1.089684996730945e-06,0.0,2.0498363194444445e-07,1.6969047524543176e-05,0.078431373,0.0,0.26,0.08,0.0,0.019607843,0.06779661,0.0588235294117647,0,0,Normal
0.003164557,0.0,0.000241737,0.0308607883607393,0.0,0.0,0.22,0.0,0.0,0.0,0.1186440677966101,0.0,1,0,Normal
2.2376458932870622e-05,0.0,4.209297180121528e-06,0.000348456,0.1372549019607843,0.0,0.1,0.14,0.0,0.0,0.2203389830508474,0.078431373,0,0,Normal
0.002775208,0.0,0.000211995,0.0270638571886652,0.0,0.0,0.08,0.0,0.0,0.0,0.1694915254237288,0.0,1,0,Normal
0.000990415,0.0,0.001354869,0.012538622919689,0.0,0.0,0.12,0.0,0.0,0.019607843,0.1864406779661017,0.019607843,0,0,Normal
0.004234122,0.0,0.000796492,0.065935582,0.0,0.0,0.1,0.0,0.0,0.0,0.1186440677966101,0.019607843,0,0,Normal
0.002890173,0.0,0.000220777,0.0281849963184679,0.019607843,0.0,0.1,0.02,0.0,0.019607843,0.2033898305084745,0.0,1,0,Normal
0.003112033,0.0,0.000262938,0.032939307,0.019607843,0.0,0.4599999999999999,0.02,0.0,0.1176470588235294,0.2033898305084745,0.019607843,1,0,Normal
5.117884984646346e-06,0.0,8.965469995659722e-07,0.000565695,0.019607843,0.0,0.12,0.02,0.0,0.0,0.033898305,0.019607843,0,0,Normal
0.004110252,0.0,0.000773191,0.064006619,0.039215686,0.0,0.24,0.0399999999999999,0.0,0.078431373,0.3050847457627118,0.019607843,0,0,Normal
8.41027997476916e-05,0.0,0.00012743,0.000421667,0.039215686,0.0,0.24,0.0,0.0,0.078431373,0.3050847457627118,0.019607843,0,0,Normal
1.518166995445499e-06,0.0,2.659513420138889e-07,0.000167808,0.039215686,0.0,0.4599999999999999,0.0399999999999999,0.0,0.1568627450980392,0.3050847457627118,0.019607843,0,0,Normal
0.009855025,0.0,0.001649574,0.2318581412700416,0.0,0.0,0.22,0.0,0.0,0.019607843,0.084745763,0.0,0,0,Normal
0.002775208,0.0,0.000211995,0.0270638571886652,0.0,0.0,0.4599999999999999,0.0,0.0,0.1176470588235294,0.1864406779661017,0.019607843,1,0,Normal
4.309447987071657e-06,0.0,8.106620577256945e-07,6.710859079157622e-05,0.1372549019607843,0.0,0.16,0.14,0.0,0.0,0.1525423728813559,0.098039216,0,0,Normal
8.694789973915632e-07,0.0,1.6356004600694445e-07,1.3539900449231647e-05,0.078431373,0.0,0.12,0.08,0.0,0.0,0.06779661,0.1176470588235294,0,0,Normal
6.30514998108455e-07,0.0,1.1860799782986113e-07,9.818660038273662e-06,0.1176470588235294,0.0,0.12,0.12,0.0,0.039215686,0.3050847457627118,0.1176470588235294,0,0,Normal
2.145875993562372e-06,0.0,4.036665490451389e-07,3.3416503967179735e-05,0.078431373,0.0,0.24,0.08,0.0,0.019607843,0.06779661,0.1176470588235294,0,0,Normal
8.209289975372132e-07,0.0,1.5442718402777777e-07,1.2783860306037668e-05,0.1372549019607843,0.0,0.2,0.14,0.0,0.0,0.135593220338983,0.078431373,0,0,Normal
7.18783997843648e-07,0.0,1.352124609375e-07,1.1193218354767684e-05,0.078431373,0.0,0.16,0.08,0.0,0.0,0.06779661,0.098039216,0,0,Normal
5.89695998230912e-07,0.0,1.1092928385416669e-07,9.182997208636058e-06,0.1372549019607843,0.0,0.08,0.14,0.0,0.019607843,0.135593220338983,0.0588235294117647,0,0,Normal
6.44377998066866e-07,0.0,1.212157673611111e-07,1.0034538167297202e-05,0.1176470588235294,0.0,0.24,0.12,0.0,0.1372549019607843,0.3050847457627118,0.1176470588235294,0,0,Normal
1.1160139966519578e-06,0.0,1.9550253298611115e-07,0.000123356,0.019607843,0.0,0.12,0.0,0.0,0.019607843,0.050847458,0.078431373,0,0,Normal
